admin0_name,admin1_name,severity,vop_total,exp_hist,exp_2050,d_pp,yw_base,yw_pct,irr_pct
Botswana,North West,extreme,344563.04,68.5947047599766,74.3916120545024,5.79690729452585,5.14808820009415,-29.898807610761,-18.6694380386668
Botswana,South East,extreme,332802.44,93.5452877088281,89.9386434786957,-3.60664423013245,4.53620192038707,-10.5911161262693,-15.2989863688843
Botswana,Southern,extreme,429026.28,97.8042650440901,94.903277253785,-2.90098779030507,5.06111443857143,-10.2748669863228,-15.4956411050855
Burkina Faso,Cascades,extreme,40292042.43,0,0,0,8.14354852958842,-18.6279197847118,-14.7366667619407
Burkina Faso,Centre,extreme,4045026.92,14.2831682316715,20.8166228965418,6.53345466487032,5.7020315843263,-14.2807702465012,-11.5400542380903
Burkina Faso,Centre-Est,extreme,28226953.54,2.36470789897364,7.28305304745969,4.91834514848605,6.39045191243067,-20.7264595495551,-13.5412021986854
Burkina Faso,Centre-Nord,extreme,3224477.43,59.2157967128336,45.4331603121192,-13.7826364007144,5.10762109140251,-8.72081611748895,-10.2055558262057
Burkina Faso,Centre-Ouest,extreme,39914223.76,3.84437389845409,4.04138136244191,0.19700746398782,7.14590411693948,-21.3568567101328,-15.3050967092219
Burkina Faso,Centre-Sud,extreme,22386937.85,1.83668710189411,4.1211665757137,2.2844794738196,6.42021157475842,-20.6123997457435,-14.0264285375677
Burkina Faso,Est,extreme,23553630.96,11.6882488507836,26.9758111213949,15.2875622706114,5.77489032065419,-15.9920558256258,-12.0867413023662
Burkina Faso,Hauts-Bassins,extreme,103393102.04,0.153391277436133,0.192726590138392,0.0393353127022593,7.5277458832614,-19.5943773181117,-14.5938838695752
Burkina Faso,Nord,extreme,2877754.28,46.5675964523281,36.4170772773553,-10.1505191749728,5.45804365106085,-10.1811011849766,-10.6875866048478
Burkina Faso,Plateau-Central,extreme,9596423.17,22.4001689162693,24.9057274534508,2.50555853718151,5.558132819469,-13.2474891172056,-11.2668205216434
Burkina Faso,Sahel,extreme,1030277.48,87.3032767832604,75.1855703960452,-12.1177063872152,3.53179386637443,9.16053792086606,-7.80935614637967
Burkina Faso,Sud-Ouest,extreme,27528809.03,0.00842390238340071,0.00174726047710899,-0.00667664190629172,7.46826797564226,-18.7409515129201,-14.3728143423125
Burundi,Bubanza,extreme,1215020.97,2.52431857204901,1.56441744375819,-0.959901128290815,8.21335790531359,-14.9221253339117,-13.5401976857124
Burundi,Bururi,extreme,11124298.76,0,0,0,8.48923029447813,-12.0537418428913,-15.3720025632437
Burundi,Cankuzo,extreme,3987600.64,0,0,0,6.32968494092526,-9.74886929562584,-15.4419967500324
Burundi,Cibitoke,extreme,1537080.32,0,0.00494443907784858,0.00494443907784858,9.00732824246068,-14.8216496879007,-14.1684646033357
Burundi,Gitega,extreme,5355146.91,0,0,0,7.47911204210178,-9.92136372956616,-15.2286221656668
Burundi,Karuzi,extreme,4549951.03,0,0,0,6.54709157852637,-8.44067540640374,-15.636853446349
Burundi,Kirundo,extreme,3468881.36,0.091210960296434,0.0706567837188874,-0.0205541765775466,10.1316501100024,-20.7414035168311,-17.7258559902487
Burundi,Makamba,extreme,6414416.97,0,0,0,7.94142311605941,-9.89488687120675,-14.8439589433119
Burundi,Muramvya,extreme,1838933.29,0,0,0,13.5378227548039,-20.8442117055965,-16.3721445979579
Burundi,Muyinga,extreme,1898772.97,0.112072376930877,0.0232781910730486,-0.088794185857828,6.34374761547626,-10.6178038599345,-15.7764209662705
Burundi,Mwaro,extreme,2560283.48,0,0,0,13.6041414377021,-20.8457024596142,-16.3494521112516
Burundi,Ngozi,extreme,2263079.38,0,0,0,7.56439693889602,-12.5129733899626,-14.6571181681605
Burundi,Rumonge,extreme,4188568.89,0,0,0,8.29451640092315,-11.2120818211434,-15.1931902849993
Burundi,Rutana,extreme,6128436.34,0,0,0,6.92145101652985,-6.56833516357046,-14.0208829338468
Burundi,Ruyigi,extreme,3434331.46,0,0,0,6.3734890759692,-4.73508657045659,-13.8683848079195
